,ldr_grau,distance,ldr_weiss,ldr_blau,ldr_gelb,ldr_lila,ldr_gruen,rotation_time,time,date
39008,511.0,33.0,511.0,511.0,430.0,509.0,511.0,678359823.0,11:17:36,2021-06-30
39009,511.0,33.0,511.0,511.0,453.0,509.0,511.0,678359823.0,11:17:37,2021-06-30
39010,511.0,33.0,511.0,511.0,431.0,511.0,511.0,678359823.0,11:17:38,2021-06-30
39011,511.0,33.0,511.0,511.0,453.0,511.0,511.0,678359823.0,11:17:39,2021-06-30
39012,511.0,33.0,511.0,511.0,453.0,511.0,511.0,678359823.0,11:17:40,2021-06-30
39013,511.0,33.0,511.0,511.0,459.0,511.0,511.0,678359823.0,11:17:41,2021-06-30
39014,511.0,33.0,511.0,511.0,469.0,511.0,511.0,678359823.0,11:17:42,2021-06-30
39015,511.0,33.0,511.0,511.0,456.0,511.0,511.0,678359823.0,11:17:43,2021-06-30
39016,511.0,33.0,511.0,511.0,457.0,511.0,511.0,678359823.0,11:17:44,2021-06-30
39017,511.0,29.0,511.0,511.0,451.0,511.0,511.0,678359823.0,11:17:45,2021-06-30
39018,511.0,29.0,511.0,511.0,441.0,511.0,511.0,678359866.0,11:17:46,2021-06-30
39019,511.0,29.0,511.0,511.0,426.0,511.0,511.0,678359866.0,11:17:47,2021-06-30
39020,511.0,29.0,511.0,511.0,465.0,511.0,511.0,678359866.0,11:17:48,2021-06-30
39021,511.0,29.0,511.0,511.0,447.0,511.0,511.0,678359866.0,11:17:49,2021-06-30
39022,511.0,29.0,511.0,511.0,443.0,511.0,511.0,678359866.0,11:17:50,2021-06-30
39023,511.0,29.0,511.0,511.0,446.0,507.0,511.0,678359866.0,11:17:51,2021-06-30
39024,511.0,29.0,511.0,511.0,463.0,511.0,511.0,678359866.0,11:17:52,2021-06-30
39025,511.0,29.0,511.0,511.0,452.0,511.0,511.0,678359866.0,11:17:53,2021-06-30
39026,511.0,29.0,511.0,511.0,438.0,511.0,511.0,678359866.0,11:17:54,2021-06-30
39027,511.0,29.0,511.0,511.0,437.0,511.0,511.0,678359866.0,11:17:55,2021-06-30
39028,511.0,29.0,511.0,511.0,431.0,511.0,511.0,678359866.0,11:17:56,2021-06-30
39029,511.0,29.0,511.0,511.0,419.0,511.0,511.0,678359866.0,11:17:57,2021-06-30
39030,511.0,29.0,511.0,511.0,447.0,511.0,511.0,678359866.0,11:17:58,2021-06-30
36650,511.0,29.0,511.0,511.0,440.0,504.0,511.0,678359866.0,11:17:59,2021-06-30
36651,511.0,29.0,511.0,511.0,428.0,511.0,511.0,678359866.0,11:18:00,2021-06-30
36652,511.0,29.0,511.0,511.0,445.0,511.0,511.0,678359866.0,11:18:01,2021-06-30
36653,511.0,29.0,511.0,511.0,444.0,511.0,511.0,678359866.0,11:18:02,2021-06-30
36654,511.0,29.0,511.0,511.0,426.0,511.0,511.0,678359866.0,11:18:03,2021-06-30
36655,511.0,29.0,511.0,511.0,422.0,511.0,511.0,678359866.0,11:18:04,2021-06-30
36656,511.0,29.0,511.0,511.0,441.0,511.0,511.0,678359866.0,11:18:05,2021-06-30
36657,511.0,29.0,511.0,511.0,449.0,511.0,511.0,678359866.0,11:18:06,2021-06-30
36658,511.0,29.0,511.0,511.0,433.0,511.0,511.0,678359866.0,11:18:07,2021-06-30
36659,511.0,29.0,511.0,511.0,424.0,511.0,511.0,678359866.0,11:18:08,2021-06-30
36660,511.0,29.0,511.0,511.0,443.0,510.0,511.0,678359866.0,11:18:09,2021-06-30
36661,511.0,29.0,511.0,511.0,450.0,511.0,511.0,678359866.0,11:18:10,2021-06-30
36662,511.0,29.0,511.0,511.0,453.0,511.0,511.0,678359866.0,11:18:11,2021-06-30
36663,511.0,29.0,511.0,511.0,449.0,511.0,511.0,678359866.0,11:18:12,2021-06-30
36664,511.0,29.0,511.0,511.0,444.0,511.0,511.0,678359866.0,11:18:13,2021-06-30
36665,511.0,29.0,511.0,511.0,454.0,511.0,511.0,678359866.0,11:18:14,2021-06-30
36666,511.0,29.0,511.0,511.0,451.0,511.0,511.0,678359866.0,11:18:15,2021-06-30
36667,511.0,29.0,511.0,511.0,445.0,511.0,511.0,678359866.0,11:18:16,2021-06-30
36668,511.0,29.0,511.0,511.0,447.0,511.0,511.0,678359866.0,11:18:17,2021-06-30
36669,511.0,29.0,511.0,511.0,452.0,511.0,511.0,678359866.0,11:18:18,2021-06-30
36670,511.0,29.0,511.0,511.0,438.0,511.0,511.0,678359866.0,11:18:19,2021-06-30
36671,511.0,29.0,511.0,511.0,429.0,502.0,511.0,678359866.0,11:18:20,2021-06-30
36672,511.0,29.0,511.0,511.0,450.0,511.0,511.0,678359866.0,11:18:21,2021-06-30
36673,511.0,29.0,511.0,511.0,454.0,511.0,511.0,678359866.0,11:18:22,2021-06-30
36674,511.0,29.0,511.0,511.0,453.0,511.0,511.0,678359866.0,11:18:23,2021-06-30
36675,511.0,29.0,511.0,511.0,453.0,511.0,511.0,678359866.0,11:18:24,2021-06-30
36676,511.0,29.0,511.0,511.0,469.0,511.0,511.0,678359866.0,11:18:25,2021-06-30
36677,511.0,29.0,511.0,511.0,460.0,511.0,511.0,678359866.0,11:18:26,2021-06-30
36678,511.0,29.0,511.0,511.0,470.0,511.0,511.0,678359866.0,11:18:27,2021-06-30
36679,511.0,29.0,511.0,511.0,470.0,511.0,511.0,678359866.0,11:18:28,2021-06-30
51716,511.0,29.0,511.0,511.0,460.0,511.0,511.0,678359866.0,11:18:29,2021-06-30
51717,511.0,29.0,511.0,511.0,472.0,511.0,511.0,678359866.0,11:18:30,2021-06-30
51718,511.0,29.0,511.0,511.0,475.0,511.0,511.0,678359866.0,11:18:31,2021-06-30
51719,511.0,29.0,511.0,511.0,476.0,511.0,511.0,678359866.0,11:18:32,2021-06-30
51720,511.0,29.0,511.0,511.0,450.0,511.0,511.0,678359866.0,11:18:33,2021-06-30
51721,511.0,29.0,511.0,511.0,448.0,511.0,511.0,678359866.0,11:18:34,2021-06-30
51722,511.0,29.0,511.0,511.0,470.0,511.0,511.0,678359866.0,11:18:35,2021-06-30
51723,511.0,29.0,511.0,511.0,442.0,511.0,511.0,678359866.0,11:18:36,2021-06-30
51724,511.0,29.0,511.0,511.0,449.0,511.0,511.0,678359866.0,11:18:37,2021-06-30
51725,511.0,29.0,511.0,511.0,465.0,511.0,511.0,678359866.0,11:18:38,2021-06-30
51726,511.0,29.0,511.0,511.0,463.0,511.0,511.0,678359866.0,11:18:39,2021-06-30
51727,511.0,29.0,511.0,511.0,443.0,511.0,511.0,678359866.0,11:18:40,2021-06-30
51728,511.0,29.0,511.0,511.0,426.0,511.0,511.0,678359866.0,11:18:41,2021-06-30
51729,511.0,29.0,511.0,511.0,439.0,511.0,511.0,678359866.0,11:18:42,2021-06-30
51730,511.0,29.0,511.0,511.0,414.0,511.0,511.0,678359866.0,11:18:43,2021-06-30
51731,511.0,29.0,511.0,511.0,437.0,511.0,511.0,678359866.0,11:18:44,2021-06-30
51732,511.0,29.0,511.0,511.0,444.0,511.0,511.0,678359866.0,11:18:45,2021-06-30
51733,511.0,29.0,511.0,511.0,453.0,511.0,511.0,678359866.0,11:18:46,2021-06-30
51734,511.0,29.0,511.0,511.0,451.0,511.0,511.0,678359866.0,11:18:47,2021-06-30
51735,511.0,29.0,511.0,511.0,446.0,511.0,511.0,678359866.0,11:18:48,2021-06-30
51736,511.0,29.0,511.0,511.0,465.0,511.0,511.0,678359866.0,11:18:49,2021-06-30
51737,511.0,29.0,511.0,511.0,466.0,511.0,511.0,678359866.0,11:18:50,2021-06-30
51738,511.0,29.0,511.0,511.0,455.0,511.0,511.0,678359931.0,11:18:51,2021-06-30
51739,511.0,29.0,511.0,511.0,462.0,511.0,511.0,678359931.0,11:18:52,2021-06-30
51740,511.0,29.0,511.0,511.0,447.0,511.0,511.0,678359931.0,11:18:53,2021-06-30
51741,511.0,29.0,511.0,511.0,458.0,511.0,511.0,678359931.0,11:18:54,2021-06-30
51742,511.0,29.0,511.0,511.0,458.0,511.0,511.0,678359931.0,11:18:55,2021-06-30
51743,511.0,29.0,511.0,511.0,442.0,511.0,511.0,678359931.0,11:18:56,2021-06-30
51744,511.0,29.0,511.0,511.0,462.0,511.0,511.0,678359931.0,11:18:57,2021-06-30
51745,511.0,29.0,511.0,511.0,461.0,511.0,511.0,678359931.0,11:18:58,2021-06-30
47514,511.0,29.0,511.0,511.0,457.0,511.0,511.0,678359931.0,11:18:59,2021-06-30
47515,511.0,29.0,511.0,511.0,439.0,511.0,511.0,678359931.0,11:19:00,2021-06-30
47516,511.0,29.0,511.0,511.0,451.0,511.0,511.0,678359931.0,11:19:01,2021-06-30
47517,511.0,29.0,511.0,511.0,445.0,511.0,511.0,678359931.0,11:19:02,2021-06-30
47518,511.0,29.0,511.0,511.0,452.0,511.0,511.0,678359931.0,11:19:03,2021-06-30
47519,511.0,29.0,511.0,511.0,452.0,511.0,511.0,678359931.0,11:19:04,2021-06-30
47520,511.0,29.0,511.0,511.0,455.0,511.0,511.0,678359931.0,11:19:05,2021-06-30
47521,511.0,29.0,511.0,511.0,457.0,511.0,511.0,678359931.0,11:19:06,2021-06-30
47522,511.0,29.0,511.0,511.0,431.0,511.0,511.0,678359931.0,11:19:07,2021-06-30
47523,511.0,29.0,511.0,511.0,434.0,511.0,511.0,678359931.0,11:19:08,2021-06-30
47524,511.0,29.0,511.0,511.0,440.0,511.0,511.0,678359931.0,11:19:09,2021-06-30
47525,511.0,29.0,511.0,511.0,466.0,511.0,511.0,678359931.0,11:19:10,2021-06-30
47526,511.0,29.0,511.0,511.0,454.0,511.0,511.0,678359931.0,11:19:11,2021-06-30
47527,511.0,29.0,511.0,511.0,457.0,511.0,511.0,678359931.0,11:19:12,2021-06-30
47528,511.0,29.0,511.0,511.0,456.0,511.0,511.0,678359931.0,11:19:13,2021-06-30
47529,511.0,29.0,511.0,511.0,447.0,511.0,511.0,678359931.0,11:19:14,2021-06-30
47530,511.0,29.0,511.0,511.0,454.0,511.0,511.0,678359931.0,11:19:15,2021-06-30
47531,511.0,29.0,511.0,511.0,459.0,511.0,511.0,678359931.0,11:19:16,2021-06-30
47532,511.0,29.0,511.0,511.0,455.0,511.0,511.0,678359931.0,11:19:17,2021-06-30
47533,511.0,29.0,511.0,511.0,453.0,511.0,511.0,678359931.0,11:19:18,2021-06-30
47534,511.0,29.0,511.0,511.0,458.0,511.0,511.0,678359931.0,11:19:19,2021-06-30
47535,511.0,29.0,511.0,511.0,445.0,511.0,511.0,678359931.0,11:19:20,2021-06-30
47536,511.0,29.0,511.0,511.0,468.0,511.0,511.0,678359931.0,11:19:21,2021-06-30
47537,511.0,29.0,511.0,511.0,462.0,511.0,511.0,678359931.0,11:19:22,2021-06-30
47538,511.0,29.0,511.0,511.0,472.0,511.0,511.0,678359931.0,11:19:23,2021-06-30
47539,511.0,29.0,511.0,511.0,446.0,511.0,511.0,678359931.0,11:19:24,2021-06-30
47540,511.0,29.0,511.0,511.0,442.0,511.0,511.0,678359931.0,11:19:25,2021-06-30
47541,511.0,29.0,511.0,511.0,457.0,511.0,511.0,678359931.0,11:19:26,2021-06-30
47542,511.0,29.0,511.0,511.0,453.0,511.0,511.0,678359931.0,11:19:27,2021-06-30
47543,511.0,29.0,511.0,511.0,462.0,511.0,511.0,678359931.0,11:19:28,2021-06-30
60014,511.0,29.0,511.0,511.0,469.0,511.0,511.0,678359931.0,11:19:29,2021-06-30
60015,511.0,29.0,511.0,511.0,468.0,511.0,511.0,678359931.0,11:19:30,2021-06-30
60016,511.0,29.0,511.0,511.0,453.0,511.0,511.0,678359931.0,11:19:31,2021-06-30
60017,511.0,29.0,511.0,511.0,453.0,511.0,511.0,678359931.0,11:19:32,2021-06-30
60018,511.0,29.0,511.0,511.0,458.0,511.0,511.0,678359931.0,11:19:33,2021-06-30
60019,511.0,29.0,511.0,511.0,466.0,511.0,511.0,678359931.0,11:19:34,2021-06-30
60020,511.0,29.0,511.0,511.0,456.0,511.0,511.0,678359931.0,11:19:35,2021-06-30
60021,511.0,29.0,511.0,511.0,452.0,511.0,511.0,678359931.0,11:19:36,2021-06-30
60022,511.0,29.0,511.0,511.0,434.0,511.0,511.0,678359931.0,11:19:37,2021-06-30
60023,511.0,29.0,511.0,511.0,445.0,511.0,511.0,678359931.0,11:19:38,2021-06-30
60024,511.0,29.0,511.0,511.0,445.0,511.0,511.0,678359931.0,11:19:39,2021-06-30
60025,511.0,29.0,511.0,511.0,434.0,511.0,511.0,678359931.0,11:19:40,2021-06-30
60026,511.0,29.0,511.0,511.0,436.0,511.0,511.0,678359931.0,11:19:41,2021-06-30
60027,511.0,29.0,511.0,511.0,440.0,511.0,511.0,678359931.0,11:19:42,2021-06-30
60028,511.0,29.0,511.0,511.0,449.0,511.0,511.0,678359931.0,11:19:43,2021-06-30
60029,511.0,29.0,511.0,511.0,459.0,506.0,511.0,678359931.0,11:19:44,2021-06-30
60030,511.0,29.0,511.0,511.0,459.0,508.0,511.0,678359931.0,11:19:45,2021-06-30
60031,511.0,29.0,511.0,511.0,438.0,511.0,511.0,678359931.0,11:19:46,2021-06-30
60032,511.0,29.0,511.0,511.0,437.0,511.0,511.0,678359931.0,11:19:47,2021-06-30
60033,511.0,33.0,511.0,511.0,429.0,511.0,511.0,678359931.0,11:19:48,2021-06-30
60034,511.0,29.0,511.0,511.0,424.0,511.0,511.0,678359931.0,11:19:49,2021-06-30
60035,511.0,33.0,511.0,511.0,438.0,511.0,511.0,678359931.0,11:19:50,2021-06-30
60036,511.0,33.0,511.0,511.0,445.0,511.0,511.0,678359931.0,11:19:51,2021-06-30
60037,511.0,33.0,511.0,511.0,448.0,511.0,511.0,678359931.0,11:19:52,2021-06-30
60038,511.0,33.0,511.0,511.0,445.0,511.0,511.0,678359931.0,11:19:53,2021-06-30
60039,511.0,33.0,511.0,511.0,438.0,511.0,511.0,678359931.0,11:19:54,2021-06-30
60040,511.0,33.0,511.0,511.0,458.0,511.0,511.0,678359931.0,11:19:55,2021-06-30
60041,511.0,33.0,511.0,511.0,446.0,511.0,511.0,678359996.0,11:19:56,2021-06-30
60042,511.0,33.0,511.0,511.0,449.0,511.0,511.0,678359996.0,11:19:57,2021-06-30
60043,511.0,33.0,511.0,511.0,447.0,511.0,511.0,678359996.0,11:19:58,2021-06-30
52046,511.0,33.0,511.0,511.0,459.0,511.0,511.0,678359996.0,11:19:59,2021-06-30
52047,511.0,33.0,511.0,511.0,434.0,511.0,511.0,678359996.0,11:20:00,2021-06-30
52048,511.0,33.0,511.0,511.0,442.0,511.0,511.0,678359996.0,11:20:01,2021-06-30
52049,511.0,33.0,511.0,511.0,434.0,511.0,511.0,678359996.0,11:20:02,2021-06-30
52050,511.0,33.0,511.0,511.0,456.0,511.0,511.0,678359996.0,11:20:03,2021-06-30
52051,511.0,33.0,511.0,511.0,456.0,511.0,511.0,678359996.0,11:20:04,2021-06-30
52052,511.0,33.0,511.0,511.0,447.0,511.0,511.0,678359996.0,11:20:05,2021-06-30
52053,511.0,33.0,511.0,511.0,431.0,511.0,511.0,678359996.0,11:20:06,2021-06-30
52054,511.0,29.0,511.0,511.0,456.0,511.0,511.0,678359996.0,11:20:07,2021-06-30
52055,511.0,29.0,511.0,511.0,450.0,511.0,511.0,678359996.0,11:20:08,2021-06-30
52056,511.0,33.0,511.0,511.0,449.0,511.0,511.0,678359996.0,11:20:09,2021-06-30
52057,511.0,29.0,511.0,511.0,442.0,511.0,511.0,678359996.0,11:20:10,2021-06-30
52058,511.0,29.0,511.0,511.0,441.0,511.0,511.0,678359996.0,11:20:11,2021-06-30
52059,511.0,33.0,511.0,511.0,435.0,507.0,511.0,678359996.0,11:20:12,2021-06-30
52060,511.0,29.0,511.0,511.0,437.0,511.0,511.0,678359996.0,11:20:13,2021-06-30
52061,511.0,29.0,511.0,511.0,451.0,511.0,511.0,678359996.0,11:20:14,2021-06-30
52062,511.0,29.0,511.0,511.0,465.0,511.0,511.0,678359996.0,11:20:15,2021-06-30
52063,511.0,29.0,511.0,511.0,462.0,511.0,511.0,678359996.0,11:20:16,2021-06-30
52064,511.0,29.0,511.0,511.0,439.0,511.0,511.0,678359996.0,11:20:17,2021-06-30
52065,511.0,29.0,511.0,511.0,431.0,511.0,511.0,678360018.0,11:20:18,2021-06-30
52066,511.0,29.0,511.0,511.0,407.0,511.0,511.0,678360018.0,11:20:19,2021-06-30
52067,511.0,29.0,511.0,511.0,413.0,511.0,511.0,678360018.0,11:20:20,2021-06-30
52068,511.0,29.0,511.0,511.0,450.0,511.0,511.0,678360018.0,11:20:21,2021-06-30
52069,511.0,29.0,511.0,511.0,470.0,511.0,511.0,678360018.0,11:20:22,2021-06-30
52070,511.0,29.0,511.0,511.0,460.0,511.0,511.0,678360018.0,11:20:23,2021-06-30
52071,511.0,29.0,511.0,511.0,449.0,511.0,511.0,678360018.0,11:20:24,2021-06-30
52072,511.0,29.0,511.0,511.0,445.0,511.0,511.0,678360018.0,11:20:25,2021-06-30
52073,511.0,29.0,511.0,511.0,465.0,511.0,511.0,678360018.0,11:20:26,2021-06-30
52074,511.0,29.0,511.0,511.0,467.0,511.0,511.0,678360018.0,11:20:27,2021-06-30
52075,511.0,29.0,511.0,511.0,461.0,511.0,511.0,678360018.0,11:20:28,2021-06-30
43891,511.0,29.0,511.0,511.0,454.0,511.0,511.0,678360018.0,11:20:29,2021-06-30
43892,511.0,29.0,511.0,511.0,450.0,511.0,511.0,678360018.0,11:20:30,2021-06-30
43893,511.0,30.0,511.0,511.0,440.0,506.0,511.0,678360018.0,11:20:31,2021-06-30
43894,511.0,29.0,511.0,511.0,460.0,511.0,511.0,678360018.0,11:20:32,2021-06-30
43895,511.0,30.0,511.0,511.0,464.0,511.0,511.0,678360018.0,11:20:33,2021-06-30
43896,511.0,29.0,511.0,511.0,439.0,511.0,511.0,678360018.0,11:20:34,2021-06-30
43897,511.0,29.0,511.0,511.0,455.0,511.0,511.0,678360018.0,11:20:35,2021-06-30
43898,511.0,29.0,511.0,511.0,459.0,508.0,511.0,678360018.0,11:20:36,2021-06-30
43899,511.0,29.0,511.0,511.0,446.0,511.0,511.0,678360018.0,11:20:37,2021-06-30
43900,511.0,33.0,511.0,511.0,434.0,511.0,511.0,678360018.0,11:20:38,2021-06-30
43901,511.0,33.0,511.0,511.0,441.0,511.0,511.0,678360018.0,11:20:39,2021-06-30
43902,511.0,30.0,511.0,511.0,445.0,511.0,511.0,678360018.0,11:20:40,2021-06-30
43903,511.0,30.0,511.0,511.0,471.0,511.0,511.0,678360018.0,11:20:41,2021-06-30
43904,511.0,30.0,511.0,511.0,444.0,511.0,511.0,678360018.0,11:20:42,2021-06-30
43905,511.0,30.0,511.0,511.0,442.0,511.0,511.0,678360018.0,11:20:43,2021-06-30
43906,511.0,30.0,511.0,511.0,446.0,511.0,511.0,678360018.0,11:20:44,2021-06-30
43907,511.0,30.0,511.0,511.0,443.0,511.0,511.0,678360018.0,11:20:45,2021-06-30
43908,511.0,29.0,511.0,511.0,467.0,511.0,511.0,678360018.0,11:20:46,2021-06-30
43909,511.0,30.0,511.0,511.0,466.0,511.0,511.0,678360018.0,11:20:47,2021-06-30
43910,511.0,29.0,511.0,511.0,450.0,511.0,511.0,678360018.0,11:20:48,2021-06-30
43911,511.0,30.0,511.0,511.0,450.0,511.0,511.0,678360018.0,11:20:49,2021-06-30
43912,511.0,30.0,511.0,511.0,455.0,511.0,511.0,678360018.0,11:20:50,2021-06-30
43913,511.0,30.0,511.0,511.0,448.0,511.0,511.0,678360018.0,11:20:51,2021-06-30
43914,511.0,30.0,511.0,511.0,459.0,511.0,511.0,678360018.0,11:20:52,2021-06-30
43915,511.0,30.0,511.0,511.0,446.0,511.0,511.0,678360018.0,11:20:53,2021-06-30
43916,511.0,30.0,511.0,511.0,456.0,511.0,511.0,678360018.0,11:20:54,2021-06-30
43917,511.0,30.0,511.0,511.0,451.0,511.0,511.0,678360018.0,11:20:55,2021-06-30
43918,511.0,30.0,511.0,511.0,480.0,511.0,511.0,678360018.0,11:20:56,2021-06-30
43919,511.0,30.0,511.0,511.0,456.0,511.0,511.0,678360018.0,11:20:57,2021-06-30
43920,511.0,30.0,511.0,511.0,444.0,511.0,511.0,678360018.0,11:20:58,2021-06-30
31321,511.0,29.0,511.0,511.0,467.0,511.0,511.0,678360018.0,11:20:59,2021-06-30
31322,511.0,30.0,511.0,511.0,456.0,511.0,511.0,678360018.0,11:21:00,2021-06-30
31323,511.0,29.0,511.0,511.0,447.0,511.0,511.0,678360061.0,11:21:01,2021-06-30
31324,511.0,30.0,511.0,511.0,475.0,511.0,511.0,678360061.0,11:21:02,2021-06-30
31325,511.0,30.0,511.0,511.0,467.0,511.0,511.0,678360061.0,11:21:03,2021-06-30
31326,511.0,30.0,511.0,511.0,463.0,511.0,511.0,678360061.0,11:21:04,2021-06-30
31327,511.0,30.0,511.0,511.0,464.0,511.0,511.0,678360061.0,11:21:05,2021-06-30
31328,511.0,33.0,511.0,511.0,457.0,511.0,511.0,678360061.0,11:21:06,2021-06-30
31329,511.0,30.0,511.0,511.0,455.0,511.0,511.0,678360061.0,11:21:07,2021-06-30
31330,511.0,33.0,511.0,511.0,454.0,511.0,511.0,678360061.0,11:21:08,2021-06-30
31331,511.0,33.0,511.0,511.0,467.0,511.0,511.0,678360061.0,11:21:09,2021-06-30
31332,511.0,33.0,511.0,511.0,455.0,511.0,511.0,678360061.0,11:21:10,2021-06-30
31333,511.0,29.0,511.0,511.0,454.0,511.0,511.0,678360061.0,11:21:11,2021-06-30
31334,511.0,29.0,511.0,511.0,464.0,511.0,511.0,678360061.0,11:21:12,2021-06-30
31335,511.0,29.0,511.0,511.0,450.0,511.0,511.0,678360061.0,11:21:13,2021-06-30
31336,511.0,29.0,511.0,511.0,439.0,511.0,511.0,678360061.0,11:21:14,2021-06-30
31337,511.0,29.0,511.0,511.0,445.0,511.0,511.0,678360061.0,11:21:15,2021-06-30
31338,511.0,29.0,511.0,511.0,440.0,511.0,511.0,678360061.0,11:21:16,2021-06-30
31339,511.0,29.0,511.0,511.0,443.0,511.0,511.0,678360061.0,11:21:17,2021-06-30
31340,511.0,29.0,511.0,511.0,446.0,511.0,511.0,678360061.0,11:21:18,2021-06-30
31341,511.0,29.0,511.0,511.0,453.0,511.0,511.0,678360061.0,11:21:19,2021-06-30
31342,511.0,29.0,511.0,511.0,461.0,511.0,511.0,678360061.0,11:21:20,2021-06-30
31343,511.0,29.0,511.0,511.0,446.0,511.0,511.0,678360061.0,11:21:21,2021-06-30
31344,511.0,29.0,511.0,511.0,440.0,511.0,511.0,678360061.0,11:21:22,2021-06-30
31345,511.0,29.0,511.0,511.0,445.0,511.0,511.0,678360083.0,11:21:23,2021-06-30
31346,511.0,21.0,511.0,511.0,430.0,511.0,511.0,678360083.0,11:21:24,2021-06-30
31347,511.0,29.0,511.0,511.0,437.0,511.0,511.0,678360083.0,11:21:25,2021-06-30
31348,511.0,29.0,511.0,511.0,466.0,511.0,511.0,678360083.0,11:21:26,2021-06-30
31349,511.0,29.0,511.0,511.0,439.0,511.0,511.0,678360083.0,11:21:27,2021-06-30
31350,511.0,29.0,511.0,511.0,445.0,511.0,511.0,678360083.0,11:21:28,2021-06-30
39482,511.0,33.0,511.0,511.0,441.0,511.0,511.0,678360083.0,11:21:29,2021-06-30
39483,511.0,30.0,511.0,511.0,466.0,511.0,511.0,678360083.0,11:21:30,2021-06-30
39484,511.0,30.0,511.0,511.0,440.0,511.0,511.0,678360083.0,11:21:31,2021-06-30
39485,511.0,30.0,511.0,511.0,459.0,511.0,511.0,678360083.0,11:21:32,2021-06-30
39486,511.0,30.0,511.0,511.0,455.0,511.0,511.0,678360083.0,11:21:33,2021-06-30
39487,511.0,30.0,511.0,511.0,441.0,511.0,511.0,678360083.0,11:21:34,2021-06-30
39488,511.0,30.0,511.0,511.0,445.0,511.0,511.0,678360083.0,11:21:35,2021-06-30
39489,511.0,30.0,511.0,511.0,444.0,511.0,511.0,678360083.0,11:21:36,2021-06-30
39490,511.0,30.0,511.0,511.0,437.0,511.0,511.0,678360083.0,11:21:37,2021-06-30
39491,511.0,30.0,511.0,511.0,434.0,511.0,511.0,678360083.0,11:21:38,2021-06-30
39492,511.0,30.0,511.0,511.0,455.0,511.0,511.0,678360083.0,11:21:39,2021-06-30
39493,511.0,30.0,511.0,511.0,413.0,511.0,511.0,678360083.0,11:21:40,2021-06-30
39494,511.0,30.0,511.0,511.0,443.0,511.0,511.0,678360083.0,11:21:41,2021-06-30
39495,511.0,29.0,511.0,511.0,445.0,511.0,511.0,678360083.0,11:21:42,2021-06-30
39496,511.0,30.0,511.0,511.0,450.0,511.0,511.0,678360083.0,11:21:43,2021-06-30
39497,511.0,30.0,511.0,511.0,446.0,504.0,511.0,678360104.0,11:21:44,2021-06-30
39498,511.0,30.0,511.0,511.0,454.0,511.0,511.0,678360104.0,11:21:45,2021-06-30
39499,511.0,30.0,511.0,511.0,454.0,511.0,511.0,678360104.0,11:21:46,2021-06-30
39500,511.0,30.0,511.0,511.0,446.0,511.0,511.0,678360104.0,11:21:47,2021-06-30
39501,511.0,30.0,511.0,511.0,452.0,511.0,511.0,678360104.0,11:21:48,2021-06-30
39502,511.0,30.0,511.0,511.0,459.0,511.0,511.0,678360104.0,11:21:49,2021-06-30
39503,511.0,30.0,511.0,511.0,458.0,511.0,511.0,678360104.0,11:21:50,2021-06-30
39504,511.0,30.0,511.0,511.0,455.0,511.0,511.0,678360104.0,11:21:51,2021-06-30
39505,511.0,30.0,511.0,511.0,451.0,511.0,511.0,678360104.0,11:21:52,2021-06-30
39506,511.0,30.0,511.0,511.0,440.0,511.0,511.0,678360104.0,11:21:53,2021-06-30
39507,511.0,30.0,511.0,511.0,440.0,511.0,511.0,678360104.0,11:21:54,2021-06-30
39508,511.0,30.0,511.0,511.0,447.0,511.0,511.0,678360104.0,11:21:55,2021-06-30
39509,511.0,30.0,511.0,511.0,458.0,511.0,511.0,678360104.0,11:21:56,2021-06-30
39510,511.0,30.0,511.0,511.0,443.0,511.0,511.0,678360104.0,11:21:57,2021-06-30
39511,511.0,30.0,511.0,511.0,437.0,511.0,511.0,678360104.0,11:21:58,2021-06-30
39091,511.0,30.0,511.0,511.0,460.0,511.0,511.0,678360104.0,11:21:59,2021-06-30
39092,511.0,30.0,511.0,511.0,465.0,511.0,511.0,678360104.0,11:22:00,2021-06-30
39093,511.0,30.0,511.0,511.0,431.0,511.0,511.0,678360104.0,11:22:01,2021-06-30
39094,511.0,30.0,511.0,511.0,463.0,511.0,511.0,678360104.0,11:22:02,2021-06-30
39095,511.0,30.0,511.0,511.0,441.0,511.0,511.0,678360104.0,11:22:03,2021-06-30
39096,511.0,30.0,511.0,511.0,442.0,511.0,511.0,678360104.0,11:22:04,2021-06-30
39097,511.0,33.0,511.0,511.0,464.0,511.0,511.0,678360104.0,11:22:05,2021-06-30
39098,511.0,33.0,511.0,511.0,453.0,511.0,511.0,678360126.0,11:22:06,2021-06-30
39099,511.0,29.0,511.0,511.0,446.0,511.0,511.0,678360126.0,11:22:07,2021-06-30
39100,511.0,29.0,511.0,511.0,456.0,511.0,511.0,678360126.0,11:22:08,2021-06-30
39101,511.0,29.0,511.0,511.0,436.0,511.0,511.0,678360126.0,11:22:09,2021-06-30
39102,511.0,29.0,511.0,511.0,449.0,511.0,511.0,678360126.0,11:22:10,2021-06-30
39103,511.0,29.0,511.0,511.0,447.0,511.0,511.0,678360126.0,11:22:11,2021-06-30
39104,511.0,29.0,511.0,511.0,450.0,511.0,511.0,678360126.0,11:22:12,2021-06-30
39105,511.0,29.0,511.0,511.0,458.0,511.0,511.0,678360126.0,11:22:13,2021-06-30
